238,Saliency Deficit and Motion Outlier Detection in Animated Scatterplots,Monday  May 06  2019 - 14:00:00,Monday  May 06  2019 15:20,Lomond,Rafael Veras  University of Ontario Institute of Technology Christopher Collins  University of Ontario Institute of Technology,We report the results of a crowdsourced experiment that measured the accuracy of motion outlier detection in multivariate  animated scatterplots. The targets were outliers either in speed or direction of motion  and were presented with varying levels of saliency in dimensions that are irrelevant to the task of motion outlier detection (e.g.  color  size  position). We found that participants had trouble finding the outlier when it lacked irrelevant salient features and that visual channels contribute unevenly to the odds of an outlier being correctly detected. Direction of motion contributes the most to accurate detection of speed outliers  and position contributes the most to accurate detection of direction outliers. We introduce the concept of saliency deficit in which item importance in the data space is not reflected in the visualization due to a lack of saliency. We conclude that motion outlier detection is not well supported in multivariate animated scatterplots.
239,Measuring the Separability of Shape  Size  and Color in Scatterplots,Monday  May 06  2019 - 14:00:00,Monday  May 06  2019 15:20,Lomond,Stephen Smart  University of Colorado Boulder Danielle Albers Szafir  University of Colorado Boulder,Scatterplots commonly use multiple visual channels to encode multivariate datasets. Such visualizations often use size  shape  and color as these dimensions are considered separable--dimensions represented by one channel do not significantly interfere with viewers' abilities to perceive data in another. However  recent work shows the size of marks significantly impacts color difference perceptions  leading to broader questions about the separability of these channels. In this paper  we present a series of crowdsourced experiments measuring how mark shape  size  and color influence data interpretation in multiclass scatterplots. Our results indicate that mark shape significantly influences color and size perception  and that separability among these channels functions asymmetrically: shape more strongly influences size and color perceptions in scatterplots than size and color influence shape. Models constructed from the resulting data can help designers anticipate viewer perceptions to build more effective visualizations.
240,Speaker preparation room,Monday  May 06  2019 - 15:20:00,Monday  May 06  2019 16:00,Etive,,Preparation room for speakers
241,Break: Afternoon Break,Monday  May 06  2019 - 15:20:00,Monday  May 06  2019 16:00,Hall 5,,Afternoon coffee break
242,MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 1,Sheng Tan  Florida State University Linghan Zhang  Florida State University Zi Wang  Florida State University Jie Yang  Florida State University,This paper presents MultiTrack  a commodity WiFi based human sensing system that can track multiple users and recognize activities of multiple users performing them simultaneously. Such a system can enable easy and large-scale deployment for multi-user tracking and sensing without the need for additional sensors through the use of existing WiFi devices (e.g.  desktops  laptops and smart appliances). The basic idea is to identify and extract the signal reflection corresponding to each individual user with the help of multiple WiFi links and all the available WiFi channels at 5GHz. Given the extracted signal reflection of each user  MultiTrack examines the path of the reflected signals at multiple links to simultaneously track multiple users. It further reconstructs the signal profile of each user as if only a single user has performed activity in the environment to facilitate multi-user activity recognition. We evaluate MultiTrack in different multipath environments with up to 4 users for multi-user tracking and up to 3 users for activity recognition. Experimental results show that our system can achieve decimeter localization accuracy and over 92% activity recognition accuracy under multi-user scenarios.
243,SurfaceSight: A New Spin on Touch  User  and Object Sensing for IoT Experiences,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 1,Gierad Laput  Carnegie Mellon University Chris Harrison  Carnegie Mellon University,"IoT appliances are gaining consumer traction  from smart thermostats to smart speakers. These devices generally have limited user interfaces  most often small buttons and touchscreens  or rely on voice control. Further  these devices know little about their surroundings – unaware of objects  people and activities happening around them. Consequently  interactions with these ""smart"" devices can be cumbersome and limited. We describe SurfaceSight  an approach that enriches IoT experiences with rich touch and object sensing  offering a complementary input channel and increased contextual awareness. For sensing  we incorporate LIDAR into the base of IoT devices  providing an expansive  ad hoc plane of sensing just above the surface on which devices rest. We can recognize and track a wide array of objects  including finger input and hand gestures. We can also track people and estimate which way they are facing. We evaluate the accuracy of these new capabilities and illustrate how they can be used to power novel and contextually-aware interactive experiences."
244,Enabling Identification and Behavioral Sensing in Homes using Radio Reflections,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 1,Chen-Yu Hsu  Massachusetts Institute of Technology Rumen Hristov  Massachusetts Institute of Technology Guang-He Lee  Massachusetts Institute of Technology Mingmin Zhao  Massachusetts Institute of Technology Dina Katabi  Massachusetts Institute of Technology,Understanding users' behavior at home is central to behavioral research. For example  social researchers are interested in studying domestic abuse  and healthcare professionals are interested in caregiver-patient interaction. Today  such studies rely on diaries and questionnaires  which are subjective  erroneous  and hard to sustain in longitudinal studies. We introduce Marko  a system that automatically collects behavior-related data  without asking people to write diaries or wear sensors. Marko transmits a low power wireless signal and analyses its reflections from the environment. It maps those reflections to how users interact with the environment (e.g.  access to medication cabinet) and with each other (e.g.  watch TV together). It provides novel algorithms for identifying who-does-what  and bootstrapping the system in new homes without asking users for new annotations. We evaluate Marko with a one-month deployment in six homes  and demonstrate its value for studying couple relationships and caregiver-patient interaction.
245,MilliSonic: Pushing the Limits of Acoustic Motion Tracking,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 1,Anran Wang  University of Washington Shyamnath Gollakota  University of Washington,Recent years have seen interest in device tracking and localization using acoustic signals. State-of-the-art acoustic motion tracking systems however do not achieve millimeter accuracy and require large separation between microphones and speakers  and as a result  do not meet the requirements for many VR/AR applications. Further  tracking multiple concurrent acoustic transmissions from VR devices today requires sacrificing accuracy or frame rate. We present MilliSonic  a novel system that pushes the limits of acoustic based motion tracking. Our core contribution is a novel localization algorithm that can provably achieve sub-millimeter 1D tracking accuracy in the presence of multipath  while using only a single beacon with a small 4-microphone array.Further  MilliSonic enables concurrent tracking of up to four smartphones without reducing frame rate or accuracy. Our evaluation shows that MilliSonic achieves 0.7mm median 1D accuracy and a 2.6mm median 3D accuracy for smartphones  which is 5x more accurate than state-of-the-art systems. MilliSonic enables two previously infeasible interaction applications: a) 3D tracking of VR headsets using the smartphone as a beacon and b) fine-grained 3D tracking for the Google Cardboard VR system using a small microphone array.
246,Touchscreen Haptic Augmentation Effects on Tapping  Drag and Drop  and Path Following,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 2,Mitchell L. Gordon  Stanford University Shumin Zhai  Google,We study the effects of haptic augmentation on tapping  path following  and drag & drop tasks based on a recent flagship smartphone with refined touch sensing and haptic actuator technologies. Results show actuated haptic confirmation on tapping targets was subjectively appreciated by some users but did not improve tapping speed or accuracy. For drag & drop  a clear performance improvement was measured when haptic feedback is applied to target boundary crossing  particularly when the targets are small. For path following tasks  virtual haptic feedback improved accuracy at a reduced speed in a sitting condition. Stronger results were achieved in a physical haptic mock-up. Overall  we found actuated touchscreen haptic feedback particularly effective when the touched object was visually interfered by the finger. Participants subjective experience of haptic feedback in all tasks tended to be more positive than their time or accuracy performance suggests. We compare and discuss these findings with previous results on early generations of devices. The work provides an empirical foundation to product design and future research of touch input and haptic systems.
247,Effect of Orientation on Unistroke Touch Gestures,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 2,Sven Mayer  University of Stuttgart Valentin Schwind  University of Stuttgart Huy Viet Le  University of Stuttgart Dominik Weber  University of Stuttgart Jonas Vogelsang  University of Stuttgart Johannes Wolf  University of Stuttgart Niels Henze  University of Regensburg,As touchscreens are the most successful input method of current mobile devices  touch gestures became a widely used input technique. While gestures provide users with advantages to express themselves  they also introduce challenges regarding accuracy and memorability. In this paper  we investigate the effect of a gesture's orientation on how well the gesture can be performed. We conducted a study in which participants performed systematically rotated unistroke gestures. For straight lines as well as for compound lines  we found that users tend to align gestures with the primary axes. We show that the error can be described by a Clausen function with R² = .93. Based on our findings  we suggest design implications and highlight the potential for recognizing flick gestures  visualizing gestures and improving recognition of compound gestures.
248,An Evaluation of Touch Input at the Edge of a Table,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 2,Nikhita Joshi  University of Waterloo Daniel Vogel  University of Waterloo,Tables  desks  and counters are often nearby  motivating their use as interactive surfaces. However  they are typically cluttered. As an alternative  we explore touch input along the 'edge' of table-like surfaces. The performance of tapping  crossing  and dragging is tested along the two ridges and front face of a table edge. Results show top ridge movement time is comparable to the top face when tapping or dragging. When crossing  both ridges are at least 11% faster than the top face. Effective width analysis is used to model performance and provide recommended target sizes. Based on observed user behaviour  variations of top and bottom ridge crossing are explored in a second study  and design recommendations with example applications are provided.
249,Modeling Fully and Partially Constrained Lasso Movements in a Grid of Icons,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Alsh 2,Shota Yamanaka  Yahoo Japan Corporation Wolfgang Stuerzlinger  Simon Fraser University,Lassoing objects is a basic function in illustration software and presentation tools. Yet  for many common object arrangements lassoing is sometimes time-consuming to perform and requires precise pen operation. In this work  we studied lassoing movements in a grid of objects similar to icons. We propose a quantitative model to predict the time to lasso such objects depending on the margins between icons  their sizes  and layout  which all affect the number of stopping and crossing movements. Results of two experiments showed that our models predict fully and partially constrained movements with high accuracy. We also analyzed the speed profiles and pen stroke trajectories and identified deeper insights into user behaviors  such as that an unconstrained area can induce higher movement speeds even in preceding path segments.
250,SIGCHI Research Ethics Town Hall,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Argyll 1 CROWNE,Cosmin Munteanu  University of Toronto Mississauga Amy Bruckman  Georgia Institute of Technology Michael Muller  IBM Research Christopher Frauenberger  Technische Universität Wien Casey Fiesler  University of Colorado Boulder Robert E. Kraut  Carnegie Mellon University Katie Shilton  University of Maryland Jenny Waycott  University of Melbourne,"An ongoing challenge within the diverse HCI and social computing research communities is understanding research ethics in the face of evolving technology and methods. Building upon successful town hall meetings at CHI 2018  GROUP 2018 and CSCW 2018  this panel will be structured to facilitate audience discussion and to collect input about current challenges and processes. It will be led by members of the ACM SIGCHI Research Ethics Committee. We will pose open questions and invite audience discussion of practices centered on recent ""hot topic"" issues. For this year's town hall  the primary focus will be on paths to balancing the often-competing regulatory frameworks under which we operate (some of which having recently undergone significant revisions) with our community's efforts to reveal ethical challenges posed by new interactive technologies and new contexts of use. We will engage the audience in discussions on whether there is a non-colonial role for ethics education within the broad HCI community  how that may capture the cultural and disciplinary differences that are woven into CHI's fabric  and how research ethical issues should be handled in SIGCHI paper submission and review process."
251,Empirical Research Methods for Human-Computer Interaction,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Argyll 2 CROWNE,I. Scott MacKenzie  York University Steven J. Castellucci  Amazon,In this two-session course  attendees learn how to conduct empirical research in human-computer interaction (HCI). This course delivers an A-to-Z tutorial on designing a user study and demonstrates how to write a successful CHI paper. It would benefit anyone interested in conducting a user study or writing a CHI paper. Only general HCI knowledge is required.
252,Introduction to Human-Computer Interaction,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Argyll 3 CROWNE,Jonathan Lazar  University of Maryland Simone Diniz Junqueira Barbosa  PUC-Rio,The objective of this course is to provide newcomers to Human-Computer Interaction (HCI) with an introduction and overview of the field. Attendees often include practitioners without a formal education in HCI  and those teaching HCI for the first time. This course includes content on theory  cognition  design  evaluation  and user diversity.
253,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 1,Yi-Hao Peng  National Taiwan University Muh-Tarng Lin  National Taiwan University Yi Chen  National Taiwan University TzuChuan Chen  National Taiwan University Pin Sung Ku  National Taiwan University Paul Taele  Texas A&M University Chin Guan Lim  National Taiwan University Mike Y. Chen  National Taiwan University,Modern touchscreen devices have recently introduced customizable touchscreen settings to improve accessibility for users with motor impairments. For example  iOS 10 introduced the following four Touch Accommodation settings: 1) Hold Duration  2) Ignore Repeat  3) Tap Assistance  and 4) Tap Assistance Gesture Delay. These four independent settings lead to a total of more than 1 million possible configurations  making it impractical to manually determine the optimal settings. We present PersonalTouch  which collects and analyzes touchscreen gestures performed by individual users  and recommends personalized  optimal touchscreen accessibility settings. Results from our user study show that PersonalTouch significantly improves touch input success rate for users with motor impairments (20.2%  N=12  p=.00054) and for users without motor impairments (1.28%  N=12  p=.032).
254,Cluster Touch: Improving Touch Accuracy on Smartphones for People with Motor and Situational Impairments,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 1,Martez E. Mott  University of Washington Jacob O. Wobbrock  University of Washington,We present Cluster Touch  a combined user-independent and user-specific touch offset model that improves the accuracy of touch input on smartphones for people with motor impairments  and for people experiencing situational impairments while walking. Cluster Touch combines touch examples from multiple users to create a shared user-independent touch model  which is then updated with touch examples provided by an individual user to make it user-specific. Owing to this combination  Cluster Touch allows people to quickly improve the accuracy of their smartphones by providing only 20 touch examples. In a user study with 12 people with motor impairments and 12 people without motor impairments  but who were walking  Cluster Touch improved touch accuracy by 14.65% for the former group and 6.81% for the latter group over the native touch sensor. Furthermore  in an offline analysis of existing mobile interfaces  Cluster Touch improved touch accuracy by 8.21% and 4.84% over the native touch sensor for the two user groups  respectively.
255,Accessible Gesture Typing for Non-Visual Text Entry on Smartphones,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 1,Syed Masum Billah  Stony Brook University Yu-Jung Ko  Stony Brook University Vikas Ashok  Stony Brook University Xiaojun Bi  Stony Brook University IV Ramakrishnan  Stony Brook University,Gesture typing--entering a word by gliding the finger sequentially over letter to letter-- has been widely supported on smartphones for sighted users. However  this input paradigm is currently inaccessible to blind users: it is difficult to draw shape gestures on a virtual keyboard without access to key visuals. This paper describes the design of accessible gesture typing  to bring this input paradigm to blind users. To help blind users figure out key locations  the design incorporates the familiar screen-reader supported touch exploration that narrates the keys as the user drags the finger across the keyboard. The design allows users to seamlessly switch between exploration and gesture typing mode by simply lifting the finger. Continuous touch-exploration like audio feedback is provided during word shape construction that helps the user glide in the right direction of the key locations constituting the word. Exploration mode resumes once word shape is completed. Distinct earcons help distinguish gesture typing mode from touch exploration mode  and thereby avoid unintended mix-ups. A user study with 14 blind people shows 35% increment in their typing speed  indicative of the promise and potential of gesture typing technology for non-visual text entry.
256,Stroke-Gesture Input for People with Motor Impairments: Empirical Results & Research Roadmap,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 1,Radu-Daniel Vatavu  University Ştefan cel Mare of Suceava Ovidiu-Ciprian Ungurean  University Ştefan cel Mare of Suceava,We examine the articulation characteristics of stroke-gestures produced by people with upper body motor impairments on touchscreens as well as the accuracy rates of popular classification techniques  such as the $-family  to recognize those gestures. Our results on a dataset of 9 681 gestures collected from 70 participants reveal that stroke-gestures produced by people with motor impairments are recognized less accurately than the same gesture types produced by people without impairments  yet still accurately enough (93.0%) for practical purposes; are similar in terms of geometrical criteria to the gestures produced by people without impairments; but take considerably more time to produce (3.4s vs. 1.7s) and exhibit lower consistency (-49.7%). We outline a research roadmap for accessible gesture input on touchscreens for users with upper body motor impairments  and we make our large gesture dataset publicly available in the community.
257,Examining and Enhancing the Illusory Touch Perception in Virtual Reality Using Non-Invasive Brain Stimulation,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 2,Filip Škola  Faculty of Informatics  Masaryk University Fotis Liarokapis  Faculty of Informatics  Masaryk University,Virtual reality (VR) can be immersive to such a degree that users sometimes report feeling tactile sensations based on visualization of the touch  without any actual physical contact. This effect is not only interesting for studies of human perception  but can also be leveraged to improve the quality of VR by evoking tactile sensations without usage of specialized equipment. The aim of this paper is to study brain processing of the illusory touch and its enhancement for purposes of exploitation in VR scene design. To amplify the illusory touch  transcranial direct current stimulation (tDCS) was used. Participants attended two sessions with blinded stimulation and interacted with a virtual ball using tracked hands in VR. The effects were studied using electroencephalography (EEG)  that allowed us to examine stimulation-induced changes in processing of the illusory touch in the brain  as well as to identify its neural correlates. Results confirm enhanced processing of the illusory touch after the stimulation  and some of these changes were correlated to subjective rating of its magnitude.
258,To Repeat or Not to Repeat? Redesigning Repeating Auditory Alarms Based on EEG Analysis,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 2,Yi-Chen Lee  National Chiao Tung University Fu-Yin Cherng  National Chiao Tung University Jung-Tai King  National Chaio Tung Univerity Wen-Chieh Lin  National Chiao Tung University,Auditory alarms that repeatedly interrupt users until they react are common  especially in the context of alarms. However  when an alarm repeats  our brains habituate to it and perceive it less and less  with reductions in both perception and attention-shifting: a phenomenon known as the repetition-suppression effect (RS). To retain users' perception and attention  this paper proposes and tests the use of pitch- and intensity-modulated alarms. Its experimental findings suggest that the proposed modulated alarms can reduce RS  albeit in different patterns  depending on whether pitch or intensity is the focus of the modulation. Specifically  pitch-modulated alarms were found to reduce RS more when the number of repetitions was small  while intensity-modulated alarms reduced it more as the number of repetitions increased. Based on these results  we make several recommendations for the design of improved repeating alarms  based on which modulation approach should be adopted in various situations.
259,Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 2,Lukas Gehrke  Technical University of Berlin Sezen Akman  Technical University of Berlin Pedro Lopes  University of Chicago & Hasso Plattner Institute  University of Potsdam Albert Chen  University of Chicago Avinash Kumar Singh  National Chiao Tung University Hsiang-Ting Chen  University of Technology Sydney Chin-Teng Lin  University of Technology Sydney Klaus Gramann  University of California  San Diego & Technische Universität Berlin,Designing immersion is the key challenge in virtual reality; this challenge has driven advancements in displays  rendering and recently  haptics. To increase our sense of physical immersion  for instance  vibrotactile gloves render the sense of touching  while electrical muscle stimulation (EMS) renders forces. Unfortunately  the established metric to assess the effectiveness of haptic devices relies on the user's subjective interpretation of unspecific  yet standardized  questions. Here  we explore a new approach to detect a conflict in visuo-haptic integration (e.g.  inadequate haptic feedback based on poorly configured collision detection) using electroencephalography (EEG). We propose analyzing event-related potentials (ERPs) during interaction with virtual objects. In our study  participants touched virtual objects in three conditions and received either no haptic feedback  vibration  or vibration and EMS feedback. To provoke a brain response in unrealistic VR interaction  we also presented the feedback prematurely in 25% of the trials. We found that the early negativity component of the ERP (so called prediction error) was more pronounced in the mismatch trials  indicating we successfully detected haptic conflicts using our technique. Our results are a first step towards using ERPs to automatically detect visuo-haptic mismatches in VR  such as those that can cause a loss of the user's immersion.
260,Measuring the Influences of Musical Parameters on Cognitive and Behavioral Responses to Audio Notifications Using EEG and Large-scale Online Studies,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Boisdale 2,Fu-Yin Cherng  National Chiao Tung University Yi-Chen Lee  National Chiao Tung University Jung-Tai King  National Chaio Tung Univerity Wen-Chieh Lin  National Chiao Tung University,Prior studies have evaluated various designs for audio notifications. However  calls for more in-depth research on how such notifications work  especially at the level of users' cognitive states  have gone unanswered; and studies evaluating audio notifications with large numbers of participants in multiple environments have been rare. This study conducted an electroencephalography study (N=20) and an online study (N=967) to enhance understandings of how three musical parameters – melody (simple  complex)  pitch (high  low)  and tempo (fast  slow) – influenced users' cognition and behaviors. There are eight different notifications with different combinations of these parameters. The online study analyzed the effects of user-specific and environmental information on users' behaviors while they listened to these notifications. The results revealed that tempo and pitch have the main effect on the speed and strength (accuracy) of users' cognition and behaviors. The users' characteristics and environments influenced the effects of these musical parameters.
261,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 1,Pooja M. Desai  Columbia University Teachers College Elliot G. Mitchell  Columbia University Medical Center Maria L. Hwang  Fashion Institute of Technology Matthew E. Levine  California Institute of Technology David J. Albers  University of Colorado Medicine; Columbia University Medical Center Lena Mamykina  Columbia University Medical Center,The increasing availability of health data and knowledge about computationally modeling human physiology opens new opportunities for personalized predictions in health. Yet little is known about how individuals interact and reason with personalized predictions. To explore these questions  we developed a smartphone app  GlucOracle  that uses self-tracking data of individuals with type 2 diabetes to generate personalized forecasts for post-meal blood glucose levels. We pilot-tested GlucOracle with two populations: members of an online diabetes community  knowledgeable about diabetes and technologically savvy; and individuals from a low socio-economic status community  characterized by high prevalence of diabetes  low literacy and limited experience with mobile apps. Individuals in both communities engaged with personal glucose forecasts and found them useful for adjusting immediate meal options  and planning future meals. However  the study raised new questions as to appropriate time  form  and focus of forecasts and suggested new research directions for personalized predictions in health.
262,Communicating Uncertainty in Fertility Prognosis,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 1,Hanna Schneider  Ludwig Maximilian University of Munich Julia Wayrauther  Ludwig Maximilian University of Munich Mariam Hassib  Bundeswehr University Munich Andreas Butz  Ludwig Maximilian University of Munich,Communicating uncertainty has been shown to provide positive effects on user understanding and decision-making. Surprisingly however  most personal health tracking applications fail to disclose the accuracy of their measurements and predictions. In the case of fertility tracking applications (FTAs)  inaccurate predictions have already led to numerous unwanted pregnancies and law suits. However  integrating uncertainty into FTAs is challenging: Prediction accuracy is hard to understand and communicate  and its effect on users' trust and behavior is not well understood. We created a prototype for uncertainty visualizations for FTAs and evaluated it in a four-week field study with real users and their own data (N=9). Our results uncover far-reaching effects of communicating uncertainty: For example  users interpreted prediction accuracy as a proxy for their cycle health and as a security indicator for contraception. Displaying predicted and detected fertile phases next to each other helped users to understand uncertainty without negative emotional effects.
263,A Wee Bit More Interaction: Designing and Evaluating an Overactive Bladder App,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 1,Ana-Maria Salai  Heriot-Watt University Lynne Baillie  Heriot-Watt University,Overactive Bladder (OAB) is a widespread condition  affecting 20% of the population. Even though it is a treatable condition  people often do not seek treatment. In this paper  we describe how we co-designed and evaluated with 30 stakeholders (9 medical professionals and 21 end-users) an OAB mobile health application that aims to increase adherence to self-managed treatment. Our results support previous research that visualizing progress  setting goals  receiving reminders and feedback increases use. We discovered that games could be used successfully as a distraction technique for urge suppression. Contrary to the current research direction  automatically calculated features could be a detriment to app interaction. Regarding evaluation  we found that designers may not want to rely only on questionnaires when assessing the success of a game and its emotional impact on users.
264,My blood sugar is higher on the weekends: Finding a Role for Context and Context-Awareness in the Design of Health Self-Management Technology,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 1,Shriti Raj  University of Michigan Kelsey Toporski  University of Michigan Ashley Garrity  University of Michigan Joyce M. Lee  University of Michigan Mark W. Newman  University of Michigan,Tools for self-care of chronic conditions often do not fit the contexts in which self-care happens because the influence of context on self-care practices is unclear. We conducted a diary study with 15 adolescents with Type 1 Diabetes and their caregivers to understand how context affects self-care. We observed different contextual settings  which we call contextual frames  in which diabetes self-management varied depending on certain factors - physical activity  food  emotional state  insulin  people  and attitudes. The relative prevalence of these factors across contextual frames impacts self-care necessitating different types of support. We show that contextual frames  as phenomenological abstractions of context  can help designers of context-aware systems systematically explore and model the relation of context with behavior and with technology supporting behavior. Lastly  considering contextual frames as sensitizing concepts  we provide design direction for using context in technology design.
265,Springlets: Expressive  Flexible and Silent On-Skin Tactile Interfaces,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 2,Nur Al-huda Hamdan  RWTH Aachen University Adrian Wagner  RWTH Aachen University Simon Voelker  RWTH Aachen University Jürgen Steimle  Saarland University  Saarland Informatics Campus Jan Borchers  RWTH Aachen University,We introduce Springlets  expressive  non-vibrating mechanotactile interfaces on the skin. Embedded with shape memory alloy springs  we implement Springlets as thin and flexible stickers to be worn on various body locations  thanks to their silent operation even on the neck and head. We present a technically simple and rapid technique for fabricating a wide range of Springlet interfaces and computer-generated tactile patterns. We developed Springlets for six tactile primitives: pinching  directional stretching  pressing  pulling  dragging  and expanding. A study placing Springlets on the arm and near the head demonstrates Springlets' effectiveness and wearability in both stationary and mobile situations. We explore new interactive experiences in tactile social communication  physical guidance  health interfaces  navigation  and virtual reality gaming  enabled by Springlets' unique and scalable form factor.
266,Magnetips: Combining Fingertip Tracking and Haptic Feedback for Around-Device Interaction,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 2,Jess McIntosh  University of Copenhagen Paul Strohmeier  University of Copenhagen Jarrod Knibbe  Monash University Sebastian Boring  University of Copenhagen Kasper Hornbæk  University of Copenhagen,Around-device interaction methods expand the available interaction space for mobile devices; however  there is currently no way to simultaneously track a user's input and provide haptic feedback at the tracked point away from the device. We present Magnetips  a simple  mobile solution for around-device tracking and mid-air haptic feedback. Magnetips combines magnetic tracking and electromagnetic feedback that works regardless of visual occlusion  through most common materials  and at a size that allows for integration with mobile devices. We demonstrate: (1) high-frequency around-device tracking and haptic feedback; (2) the accuracy and range of our tracking solution which corrects for the effects of geomagnetism  necessary for enabling mobile use; and (3) guidelines for maximising strength of haptic feedback  given a desired tracking frequency. We present technical and usability evaluations of our prototype  and demonstrate four example applications of its use.
267,Pulp Friction: Exploring the Finger Pad Periphery for Subtle Haptic Feedback,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 2,Alix Goguey  Swansea University Deepak Ranjan Sahoo  Swansea University Simon Robinson  Swansea University Jennifer Pearson  Swansea University Matt Jones  Swansea University,Current haptic feedback techniques on handheld devices are applied to the finger pad or the palm of the user. These state-of-the-art approaches are coarse-grained and tend to be intrusive  rather than subtle. In contrast  we present a new feedback technique that applies stimuli around the periphery of the finger pulp  demonstrating how this can provide rich  nuanced haptic information. We use a reconfigurable haptic device employing a ferromagnetic marble for back-of-the device handheld use  which  for the first time  probes  without instrumenting the user  the periphery of the distal phalanx with localised stimulation. We present the design-space afforded by this new technique and evaluate the human-factors of finger-peripheral touch interaction in a controlled user-study. We report results with marbles of different diameters  speeds and a combination of poking  lateral vibration and patterns; present the resulting design guidelines for finger-periphery haptic feedback; and  illustrate its potential with use case scenarios.
268,Leveraging Distal Vibrotactile Feedback for Target Acquisition,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Carron 2,Jay Henderson  University of Waterloo Jeff Avery  University of Waterloo Laurent Grisoni  University of Lille Edward Lank  INRIA & University of Waterloo,Many touch based interactions provide limited opportunities for direct tactile feedback; examples include multi-user touch displays  augmented reality based projections on passive surfaces  and mid-air input. In this paper  we consider distal feedback  through vibrotactile stimulation on a smart-watch placed on the user's non-dominant wrist  as an alternative feedback mechanism to interaction location vibrotactile feedback  under the user's finger. We compare the effectiveness of interaction location feedback vs. distal feedback through a Fitts's Law task completed on a smartphone. Results show that distal and interaction location feedback both reduce errors in target acquisition and exhibit statistically comparable performance  suggesting that distal vibrotactile feedback is a suitable alternative when interaction location feedback is not readily available.
269,Sketching in HCI: Hands-on Course of Sketching Techniques,Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Castle 1 CROWNE,Makayla Lewis  Brunel University London Miriam Sturdee  University of Calgary Nicolai Marquardt  University College London,Freehand sketching is a valuable process  input  output  and tool  often used by people to communicate and express ideas  as well as document  explore and describe concepts between researcher  user  or client. Sketches are fast  easy to create  and – by varying their fidelity – can be used in all areas of HCI. Sketching in HCI will explore and demonstrate themes around sketching in HCI with the aim of producing tangible outputs. Attendees will leave the course with the confidence to engage actively with sketching on an everyday basis in their research practice.
270,How to Write CHI Papers (Third Edition),Monday  May 06  2019 - 16:00:00,Monday  May 06  2019 17:20,Castle 2 CROWNE,Lennart E. Nacke  University of Waterloo,We base everything that we do as researchers on what we write. Primarily for graduate students and young researchers  it is hard to turn a research project into a successful CHI publication. This struggle continues for postdocs and young professors trying to author excellent reviews for the CHI community that pinpoint flaws and improvements in research papers. This third edition of the successful CHI paper writing course offers hands-on advice and more in-depth tutorials on how to write papers with clarity  substance  and style. It is structured into three 80-minute units with a focus on writing CHI papers.
